mac,timestamp,humidity,temperature,battery
cc:db:a7:92:ba:d0,2025-11-19 06:03:19,27.128208,19.875,3.062916
cc:db:a7:92:ba:d0,2025-11-19 06:03:09,27.291817,19.875,3.059854
cc:db:a7:92:ba:d0,2025-11-19 06:02:59,27.284491,19.875,3.064205
cc:db:a7:92:ba:d0,2025-11-19 06:02:49,27.252747,19.875,3.061788
cc:db:a7:92:ba:d0,2025-11-19 06:02:39,27.382172,19.875,3.058725
cc:db:a7:92:ba:d0,2025-11-19 06:02:29,27.208794,19.875,3.062271
cc:db:a7:92:ba:d0,2025-11-19 06:02:19,27.262514,19.875,3.061949
cc:db:a7:92:ba:d0,2025-11-19 06:02:09,27.216118,19.875,3.062754
cc:db:a7:92:ba:d0,2025-11-19 06:01:59,27.108669,19.875,3.06356
cc:db:a7:92:ba:d0,2025-11-19 06:01:34,27.25519,19.875,3.061788
cc:db:a7:92:ba:d0,2025-11-19 06:01:24,27.115995,19.875,3.057436
cc:db:a7:92:ba:d0,2025-11-19 06:01:14,27.260071,19.875,3.063238
cc:db:a7:92:ba:d0,2025-11-19 06:01:04,27.203905,19.875,3.060982
cc:db:a7:92:ba:d0,2025-11-19 06:00:54,27.262514,19.875,3.061143
cc:db:a7:92:ba:d0,2025-11-19 06:00:44,27.282053,19.875,3.064205
cc:db:a7:92:ba:d0,2025-11-19 06:00:34,27.155066,19.875,3.059692
cc:db:a7:92:ba:d0,2025-11-19 06:00:24,27.233213,19.875,3.065011
cc:db:a7:92:ba:d0,2025-11-19 06:00:14,27.213675,19.875,3.064528
cc:db:a7:92:ba:d0,2025-11-19 06:00:04,27.157509,19.875,3.065978
cc:db:a7:92:ba:d0,2025-11-19 05:59:54,27.228325,19.875,3.064205
cc:db:a7:92:ba:d0,2025-11-19 05:59:44,27.24542,19.875,3.060176
cc:db:a7:92:ba:d0,2025-11-19 05:59:19,27.330893,19.875,3.064044
cc:db:a7:92:ba:d0,2025-11-19 05:59:09,27.199024,19.875,3.060337
cc:db:a7:92:ba:d0,2025-11-19 05:58:59,27.423685,19.875,3.053568
cc:db:a7:92:ba:d0,2025-11-19 05:58:49,27.257633,19.875,3.061626
cc:db:a7:92:ba:d0,2025-11-19 05:58:39,27.201468,19.875,3.065655
cc:db:a7:92:ba:d0,2025-11-19 05:58:29,26.940172,19.9375,3.061143
cc:db:a7:92:ba:d0,2025-11-19 05:58:19,27.001221,19.875,3.063238
cc:db:a7:92:ba:d0,2025-11-19 05:58:09,27.284491,19.875,3.061949
cc:db:a7:92:ba:d0,2025-11-19 05:57:59,27.24542,19.875,3.061949
cc:db:a7:92:ba:d0,2025-11-19 05:57:49,27.189255,19.9375,3.058081
cc:db:a7:92:ba:d0,2025-11-19 05:57:39,27.11355,19.875,3.061788
cc:db:a7:92:ba:d0,2025-11-19 05:57:29,27.199024,19.875,3.06356
cc:db:a7:92:ba:d0,2025-11-19 05:57:03,27.277166,19.9375,3.064366
cc:db:a7:92:ba:d0,2025-11-19 05:56:53,27.191698,19.875,3.065011
cc:db:a7:92:ba:d0,2025-11-19 05:56:43,27.277166,19.9375,3.061143
cc:db:a7:92:ba:d0,2025-11-19 05:56:33,27.26984,19.875,3.061626
cc:db:a7:92:ba:d0,2025-11-19 05:56:23,27.26984,19.9375,3.060498
cc:db:a7:92:ba:d0,2025-11-19 05:56:13,27.052504,19.9375,3.061949
cc:db:a7:92:ba:d0,2025-11-19 05:56:03,27.228325,19.9375,3.061304
cc:db:a7:92:ba:d0,2025-11-19 05:55:53,27.155066,19.9375,3.065978
cc:db:a7:92:ba:d0,2025-11-19 05:55:43,27.057384,19.9375,3.062593
cc:db:a7:92:ba:d0,2025-11-19 05:55:33,27.267397,19.9375,3.06211
cc:db:a7:92:ba:d0,2025-11-19 05:55:23,27.108669,19.9375,3.061304
cc:db:a7:92:ba:d0,2025-11-19 05:55:13,27.321125,19.875,3.062754
cc:db:a7:92:ba:d0,2025-11-19 05:54:48,27.001221,19.9375,3.061788
cc:db:a7:92:ba:d0,2025-11-19 05:54:38,27.001221,19.9375,3.061143
cc:db:a7:92:ba:d0,2025-11-19 05:54:28,27.260071,19.9375,3.055018
cc:db:a7:92:ba:d0,2025-11-19 05:54:18,27.196581,19.9375,3.063077
cc:db:a7:92:ba:d0,2025-11-19 05:54:08,27.211231,19.9375,3.059209
cc:db:a7:92:ba:d0,2025-11-19 05:53:58,27.247864,19.9375,3.065655
cc:db:a7:92:ba:d0,2025-11-19 05:53:48,27.23077,19.9375,3.062593
cc:db:a7:92:ba:d0,2025-11-19 05:53:38,27.155066,19.9375,3.061788
cc:db:a7:92:ba:d0,2025-11-19 05:53:28,27.157509,19.9375,3.06356
cc:db:a7:92:ba:d0,2025-11-19 05:53:18,26.979244,19.9375,3.063722
cc:db:a7:92:ba:d0,2025-11-19 05:53:08,27.045177,19.875,3.062916
cc:db:a7:92:ba:d0,2025-11-19 05:52:58,27.235651,19.875,3.063722
cc:db:a7:92:ba:d0,2025-11-19 05:52:33,27.03541,19.9375,3.06211
cc:db:a7:92:ba:d0,2025-11-19 05:52:23,27.120876,19.9375,3.061626
cc:db:a7:92:ba:d0,2025-11-19 05:52:13,27.494509,19.9375,3.062271
cc:db:a7:92:ba:d0,2025-11-19 05:52:03,26.986568,19.9375,3.060982
cc:db:a7:92:ba:d0,2025-11-19 05:51:53,27.084249,19.9375,3.061465
cc:db:a7:92:ba:d0,2025-11-19 05:51:43,27.228325,19.9375,3.062271
cc:db:a7:92:ba:d0,2025-11-19 05:51:33,27.252747,19.9375,3.061788
cc:db:a7:92:ba:d0,2025-11-19 05:51:23,27.29426,19.9375,3.059692
cc:db:a7:92:ba:d0,2025-11-19 05:51:13,27.086693,19.9375,3.062754
cc:db:a7:92:ba:d0,2025-11-19 05:51:03,27.225887,19.9375,3.062754
cc:db:a7:92:ba:d0,2025-11-19 05:50:53,27.223444,19.9375,3.062916
cc:db:a7:92:ba:d0,2025-11-19 05:50:43,27.257633,19.9375,3.062432
cc:db:a7:92:ba:d0,2025-11-19 05:50:17,27.321125,19.9375,3.057275
cc:db:a7:92:ba:d0,2025-11-19 05:50:07,27.252747,19.9375,3.065333
cc:db:a7:92:ba:d0,2025-11-19 05:49:57,27.115995,19.9375,3.065011
cc:db:a7:92:ba:d0,2025-11-19 05:49:47,27.106226,19.9375,3.063722
cc:db:a7:92:ba:d0,2025-11-19 05:49:37,27.142859,19.9375,3.064528
cc:db:a7:92:ba:d0,2025-11-19 05:49:27,27.194136,19.9375,3.06211
cc:db:a7:92:ba:d0,2025-11-19 05:49:17,27.291817,19.9375,3.057758
cc:db:a7:92:ba:d0,2025-11-19 05:49:07,27.321125,19.9375,3.063077
cc:db:a7:92:ba:d0,2025-11-19 05:48:57,27.11355,19.9375,3.064366
cc:db:a7:92:ba:d0,2025-11-19 05:48:47,27.189255,19.9375,3.06485
cc:db:a7:92:ba:d0,2025-11-19 05:48:37,27.181929,19.9375,3.061304
cc:db:a7:92:ba:d0,2025-11-19 05:48:27,27.306473,19.9375,3.060659
cc:db:a7:92:ba:d0,2025-11-19 05:48:17,27.24054,19.9375,3.062754
cc:db:a7:92:ba:d0,2025-11-19 05:47:21,26.920635,19.9375,3.062754
cc:db:a7:92:ba:d0,2025-11-19 05:47:11,27.404154,19.9375,3.061788
cc:db:a7:92:ba:d0,2025-11-19 05:47:01,27.24054,19.9375,3.062754
cc:db:a7:92:ba:d0,2025-11-19 05:46:51,27.086693,19.9375,3.059692
cc:db:a7:92:ba:d0,2025-11-19 05:46:41,27.069599,19.9375,3.068396
cc:db:a7:92:ba:d0,2025-11-19 05:46:31,27.323568,19.9375,3.060337
cc:db:a7:92:ba:d0,2025-11-19 05:46:21,27.142859,19.9375,3.065333
cc:db:a7:92:ba:d0,2025-11-19 05:46:11,27.152628,19.9375,3.064044
cc:db:a7:92:ba:d0,2025-11-19 05:46:01,27.30891,19.9375,3.063238
cc:db:a7:92:ba:d0,2025-11-19 05:45:51,27.179485,19.9375,3.064205
cc:db:a7:92:ba:d0,2025-11-19 05:45:41,27.174604,19.9375,3.065333
cc:db:a7:92:ba:d0,2025-11-19 05:45:31,27.142859,19.9375,3.061143
cc:db:a7:92:ba:d0,2025-11-19 05:45:05,27.157509,19.9375,3.0663
cc:db:a7:92:ba:d0,2025-11-19 05:44:55,27.12332,19.9375,3.06759
cc:db:a7:92:ba:d0,2025-11-19 05:44:45,27.377289,19.9375,3.06485
cc:db:a7:92:ba:d0,2025-11-19 05:44:35,27.26984,19.9375,3.06485
cc:db:a7:92:ba:d0,2025-11-19 05:44:25,27.555555,19.9375,3.067429
cc:db:a7:92:ba:d0,2025-11-19 05:44:15,27.084249,19.9375,3.062754
cc:db:a7:92:ba:d0,2025-11-19 05:44:05,27.191698,19.9375,3.06356
cc:db:a7:92:ba:d0,2025-11-19 05:43:55,27.23077,19.9375,3.063883
cc:db:a7:92:ba:d0,2025-11-19 05:43:45,27.164835,19.9375,3.064528
cc:db:a7:92:ba:d0,2025-11-19 05:43:35,27.196581,19.9375,3.060982
cc:db:a7:92:ba:d0,2025-11-19 05:43:25,27.177048,19.9375,3.065817
cc:db:a7:92:ba:d0,2025-11-19 05:43:15,27.196581,19.9375,3.058887
cc:db:a7:92:ba:d0,2025-11-19 05:42:50,27.177048,19.9375,3.064366
cc:db:a7:92:ba:d0,2025-11-19 05:42:40,27.162392,19.9375,3.064528
cc:db:a7:92:ba:d0,2025-11-19 05:42:30,27.311356,19.9375,3.063238
cc:db:a7:92:ba:d0,2025-11-19 05:42:20,27.196581,19.9375,3.066784
cc:db:a7:92:ba:d0,2025-11-19 05:42:10,27.172161,19.9375,3.06356
cc:db:a7:92:ba:d0,2025-11-19 05:42:00,27.42613,19.9375,3.064205
cc:db:a7:92:ba:d0,2025-11-19 05:41:50,27.199024,19.9375,3.066623
cc:db:a7:92:ba:d0,2025-11-19 05:41:40,27.247864,19.9375,3.064044
cc:db:a7:92:ba:d0,2025-11-19 05:41:30,27.252747,19.9375,3.064044
cc:db:a7:92:ba:d0,2025-11-19 05:41:20,27.211231,19.9375,3.063722
cc:db:a7:92:ba:d0,2025-11-19 05:41:10,27.225887,19.9375,3.063077
cc:db:a7:92:ba:d0,2025-11-19 05:41:00,27.216118,19.9375,3.062916
cc:db:a7:92:ba:d0,2025-11-19 05:40:35,27.130646,19.9375,3.054857
cc:db:a7:92:ba:d0,2025-11-19 05:40:25,27.257633,19.9375,3.065978
cc:db:a7:92:ba:d0,2025-11-19 05:40:15,27.221001,19.9375,3.062916
cc:db:a7:92:ba:d0,2025-11-19 05:40:05,27.177048,19.9375,3.063077
cc:db:a7:92:ba:d0,2025-11-19 05:39:55,27.306473,20.0,3.06485
cc:db:a7:92:ba:d0,2025-11-19 05:39:45,27.235651,19.9375,3.064689
cc:db:a7:92:ba:d0,2025-11-19 05:39:35,27.260071,19.9375,3.063077
cc:db:a7:92:ba:d0,2025-11-19 05:39:25,27.272284,19.9375,3.06211
cc:db:a7:92:ba:d0,2025-11-19 05:39:15,27.069599,20.0,3.064528
cc:db:a7:92:ba:d0,2025-11-19 05:39:05,27.177048,19.9375,3.062754
cc:db:a7:92:ba:d0,2025-11-19 05:38:55,27.05006,19.9375,3.065333
cc:db:a7:92:ba:d0,2025-11-19 05:38:45,27.189255,20.0,3.061788
cc:db:a7:92:ba:d0,2025-11-19 05:38:20,27.274727,19.9375,3.063883
cc:db:a7:92:ba:d0,2025-11-19 05:38:10,27.233213,20.0,3.06211
cc:db:a7:92:ba:d0,2025-11-19 05:38:00,27.162392,20.0,3.063077
cc:db:a7:92:ba:d0,2025-11-19 05:37:50,27.352869,19.9375,3.06356
cc:db:a7:92:ba:d0,2025-11-19 05:37:40,27.233213,19.9375,3.060014
cc:db:a7:92:ba:d0,2025-11-19 05:37:30,27.172161,20.0,3.063722
cc:db:a7:92:ba:d0,2025-11-19 05:37:20,27.565325,20.0,3.064205
cc:db:a7:92:ba:d0,2025-11-19 05:37:10,27.142859,19.9375,3.066623
cc:db:a7:92:ba:d0,2025-11-19 05:37:00,27.157509,20.0,3.06211
cc:db:a7:92:ba:d0,2025-11-19 05:36:50,27.235651,20.0,3.064366
cc:db:a7:92:ba:d0,2025-11-19 05:36:40,27.115995,19.9375,3.066139
cc:db:a7:92:ba:d0,2025-11-19 05:36:30,27.086693,20.0,3.068557
cc:db:a7:92:ba:d0,2025-11-19 05:36:04,27.321125,20.0,3.063399
cc:db:a7:92:ba:d0,2025-11-19 05:35:54,27.184374,19.9375,3.064366
cc:db:a7:92:ba:d0,2025-11-19 05:35:44,27.572649,19.9375,3.065172
cc:db:a7:92:ba:d0,2025-11-19 05:35:34,27.152628,19.9375,3.064689
cc:db:a7:92:ba:d0,2025-11-19 05:35:24,27.3431,19.9375,3.061626
cc:db:a7:92:ba:d0,2025-11-19 05:35:14,27.199024,19.9375,3.064366
cc:db:a7:92:ba:d0,2025-11-19 05:35:04,27.128208,20.0,3.065011
cc:db:a7:92:ba:d0,2025-11-19 05:34:54,27.186811,20.0,3.066623
cc:db:a7:92:ba:d0,2025-11-19 05:34:44,27.242977,20.0,3.063077
cc:db:a7:92:ba:d0,2025-11-19 05:34:34,27.206348,20.0,3.064044
cc:db:a7:92:ba:d0,2025-11-19 05:34:24,27.23077,20.0,3.06485
cc:db:a7:92:ba:d0,2025-11-19 05:34:14,27.262514,19.9375,3.064689
cc:db:a7:92:ba:d0,2025-11-19 05:33:49,27.228325,20.0,3.063883
cc:db:a7:92:ba:d0,2025-11-19 05:33:39,27.262514,20.0,3.064528
cc:db:a7:92:ba:d0,2025-11-19 05:33:29,27.296703,20.0,3.064366
cc:db:a7:92:ba:d0,2025-11-19 05:33:19,27.272284,20.0,3.063238
cc:db:a7:92:ba:d0,2025-11-19 05:33:09,27.228325,19.9375,3.060176
cc:db:a7:92:ba:d0,2025-11-19 05:32:59,27.335775,19.9375,3.065172
cc:db:a7:92:ba:d0,2025-11-19 05:32:49,27.159954,20.0,3.064044
cc:db:a7:92:ba:d0,2025-11-19 05:32:39,27.194136,20.0,3.062754
cc:db:a7:92:ba:d0,2025-11-19 05:32:29,27.181929,20.0,3.065495
cc:db:a7:92:ba:d0,2025-11-19 05:32:19,27.030527,20.0,3.062754
cc:db:a7:92:ba:d0,2025-11-19 05:32:09,27.020758,20.0,3.066461
cc:db:a7:92:ba:d0,2025-11-19 05:31:59,27.406591,20.0,3.065978
cc:db:a7:92:ba:d0,2025-11-19 05:31:33,27.233213,19.9375,3.064528
cc:db:a7:92:ba:d0,2025-11-19 05:31:23,27.135532,20.0,3.066139
cc:db:a7:92:ba:d0,2025-11-19 05:31:13,27.216118,20.0,3.067751
cc:db:a7:92:ba:d0,2025-11-19 05:31:03,27.262514,20.0,3.062593
cc:db:a7:92:ba:d0,2025-11-19 05:30:53,27.27961,20.0,3.062916
cc:db:a7:92:ba:d0,2025-11-19 05:30:43,27.196581,20.0,3.062432
cc:db:a7:92:ba:d0,2025-11-19 05:30:33,27.350426,20.0,3.064366
cc:db:a7:92:ba:d0,2025-11-19 05:30:23,27.326006,20.0,3.063883
cc:db:a7:92:ba:d0,2025-11-19 05:30:13,27.164835,20.0,3.065817
cc:db:a7:92:ba:d0,2025-11-19 05:30:03,27.179485,20.0,3.065011
cc:db:a7:92:ba:d0,2025-11-19 05:29:53,27.01099,20.0,3.06211
cc:db:a7:92:ba:d0,2025-11-19 05:29:43,27.213675,20.0,3.058564
cc:db:a7:92:ba:d0,2025-11-19 05:29:18,27.211231,20.0,3.067106
cc:db:a7:92:ba:d0,2025-11-19 05:29:08,27.272284,20.0,3.065172
cc:db:a7:92:ba:d0,2025-11-19 05:28:58,27.196581,20.0,3.061626
cc:db:a7:92:ba:d0,2025-11-19 05:28:48,27.257633,20.0,3.065011
cc:db:a7:92:ba:d0,2025-11-19 05:28:38,27.157509,20.0,3.05937
cc:db:a7:92:ba:d0,2025-11-19 05:28:28,27.196581,20.0,3.059048
cc:db:a7:92:ba:d0,2025-11-19 05:28:18,27.27961,20.0,3.064689
cc:db:a7:92:ba:d0,2025-11-19 05:28:08,27.274727,20.0,3.068073
cc:db:a7:92:ba:d0,2025-11-19 05:27:58,27.208794,20.0,3.066784
cc:db:a7:92:ba:d0,2025-11-19 05:27:48,27.235651,20.0,3.06356
cc:db:a7:92:ba:d0,2025-11-19 05:27:38,27.221001,20.0,3.065978
cc:db:a7:92:ba:d0,2025-11-19 05:27:28,27.225887,20.0,3.062432
cc:db:a7:92:ba:d0,2025-11-19 05:27:03,27.264959,20.0,3.064044
cc:db:a7:92:ba:d0,2025-11-19 05:26:53,27.250307,20.0,3.055341
cc:db:a7:92:ba:d0,2025-11-19 05:26:43,27.228325,20.0,3.062916
cc:db:a7:92:ba:d0,2025-11-19 05:26:33,27.147739,20.0,3.066784
cc:db:a7:92:ba:d0,2025-11-19 05:26:23,27.211231,20.0,3.072264
cc:db:a7:92:ba:d0,2025-11-19 05:26:13,27.338219,20.0,3.065011
cc:db:a7:92:ba:d0,2025-11-19 05:26:03,27.203905,20.0,3.061626
cc:db:a7:92:ba:d0,2025-11-19 05:25:53,27.006107,20.0,3.064205
cc:db:a7:92:ba:d0,2025-11-19 05:25:43,27.177048,20.0,3.064528
cc:db:a7:92:ba:d0,2025-11-19 05:25:33,27.49939,20.0,3.065655
cc:db:a7:92:ba:d0,2025-11-19 05:25:23,27.13797,20.0,3.067912
cc:db:a7:92:ba:d0,2025-11-19 05:25:13,27.540905,20.0,3.063883
cc:db:a7:92:ba:d0,2025-11-19 05:24:48,27.152628,20.0,3.067429
cc:db:a7:92:ba:d0,2025-11-19 05:24:38,27.194136,20.0,3.068718
cc:db:a7:92:ba:d0,2025-11-19 05:24:28,26.959705,20.0,3.065655
cc:db:a7:92:ba:d0,2025-11-19 05:24:18,27.247864,20.0,3.063399
cc:db:a7:92:ba:d0,2025-11-19 05:24:08,27.076923,20.0625,3.06759
cc:db:a7:92:ba:d0,2025-11-19 05:23:58,27.25519,20.0625,3.064366
cc:db:a7:92:ba:d0,2025-11-19 05:23:48,27.208794,20.0,3.06485
cc:db:a7:92:ba:d0,2025-11-19 05:23:38,27.179485,20.0625,3.066139
cc:db:a7:92:ba:d0,2025-11-19 05:23:28,27.277166,20.0,3.067106
cc:db:a7:92:ba:d0,2025-11-19 05:23:18,27.242977,20.0,3.066784
cc:db:a7:92:ba:d0,2025-11-19 05:23:08,27.186811,20.0625,3.06485
cc:db:a7:92:ba:d0,2025-11-19 05:22:58,27.140415,20.0,3.065817
cc:db:a7:92:ba:d0,2025-11-19 05:22:32,27.191698,20.0625,3.065333
cc:db:a7:92:ba:d0,2025-11-19 05:22:22,27.296703,20.0625,3.070007
cc:db:a7:92:ba:d0,2025-11-19 05:22:12,27.157509,20.0,3.06759
cc:db:a7:92:ba:d0,2025-11-19 05:22:02,26.957268,20.0625,3.062432
cc:db:a7:92:ba:d0,2025-11-19 05:21:52,27.372408,20.0625,3.060014
cc:db:a7:92:ba:d0,2025-11-19 05:21:42,27.291817,20.0625,3.068557
cc:db:a7:92:ba:d0,2025-11-19 05:21:32,27.24542,20.0625,3.0663
cc:db:a7:92:ba:d0,2025-11-19 05:21:22,27.120876,20.0625,3.065172
cc:db:a7:92:ba:d0,2025-11-19 05:21:12,27.247864,20.0625,3.064205
cc:db:a7:92:ba:d0,2025-11-19 05:21:02,27.260071,20.0625,3.063722
cc:db:a7:92:ba:d0,2025-11-19 05:20:52,27.196581,20.0,3.065817
cc:db:a7:92:ba:d0,2025-11-19 05:20:42,27.509159,20.0625,3.071136
cc:db:a7:92:ba:d0,2025-11-19 05:20:17,27.216118,20.0,3.068557
cc:db:a7:92:ba:d0,2025-11-19 05:20:07,27.238094,20.0625,3.067751
cc:db:a7:92:ba:d0,2025-11-19 05:19:57,27.301586,20.0625,3.065333
cc:db:a7:92:ba:d0,2025-11-19 05:19:47,27.333332,20.0625,3.062754
cc:db:a7:92:ba:d0,2025-11-19 05:19:37,27.052504,20.0,3.067106
cc:db:a7:92:ba:d0,2025-11-19 05:19:27,27.040291,20.0625,3.064528
cc:db:a7:92:ba:d0,2025-11-19 05:19:17,27.24054,20.0625,3.065333
cc:db:a7:92:ba:d0,2025-11-19 05:19:07,26.930405,20.0625,3.062754
cc:db:a7:92:ba:d0,2025-11-19 05:18:57,27.172161,20.0625,3.06356
cc:db:a7:92:ba:d0,2025-11-19 05:18:47,27.291817,20.0625,3.066784
cc:db:a7:92:ba:d0,2025-11-19 05:18:37,27.186811,20.0,3.066784
cc:db:a7:92:ba:d0,2025-11-19 05:18:27,27.177048,20.0625,3.061788
cc:db:a7:92:ba:d0,2025-11-19 05:18:02,27.247864,20.0625,3.064366
cc:db:a7:92:ba:d0,2025-11-19 05:17:52,27.235651,20.0625,3.065011
cc:db:a7:92:ba:d0,2025-11-19 05:17:42,27.223444,20.0625,3.061788
cc:db:a7:92:ba:d0,2025-11-19 05:17:32,27.174604,20.0,3.066139
cc:db:a7:92:ba:d0,2025-11-19 05:17:22,27.135532,20.0625,3.067106
cc:db:a7:92:ba:d0,2025-11-19 05:17:12,27.223444,20.0625,3.068234
cc:db:a7:92:ba:d0,2025-11-19 05:17:02,27.221001,20.0625,3.066139
cc:db:a7:92:ba:d0,2025-11-19 05:16:52,27.130646,20.0625,3.065817
cc:db:a7:92:ba:d0,2025-11-19 05:16:42,27.157509,20.0625,3.066461
cc:db:a7:92:ba:d0,2025-11-19 05:16:32,27.191698,20.0625,3.06759
cc:db:a7:92:ba:d0,2025-11-19 05:16:22,27.509159,20.0625,3.067106
cc:db:a7:92:ba:d0,2025-11-19 05:16:12,27.130646,20.0625,3.069524
cc:db:a7:92:ba:d0,2025-11-19 05:15:46,27.07448,20.0625,3.06356
cc:db:a7:92:ba:d0,2025-11-19 05:15:36,27.174604,20.0625,3.066945
cc:db:a7:92:ba:d0,2025-11-19 05:15:26,27.536016,20.0625,3.068073
cc:db:a7:92:ba:d0,2025-11-19 05:15:16,27.140415,20.0625,3.066461
cc:db:a7:92:ba:d0,2025-11-19 05:15:06,27.4652,20.0625,3.067912
cc:db:a7:92:ba:d0,2025-11-19 05:14:56,27.213675,20.0,3.065978
cc:db:a7:92:ba:d0,2025-11-19 05:14:46,27.328449,20.0625,3.065978
cc:db:a7:92:ba:d0,2025-11-19 05:14:36,27.177048,20.0625,3.066139
cc:db:a7:92:ba:d0,2025-11-19 05:14:26,27.130646,20.0625,3.068879
cc:db:a7:92:ba:d0,2025-11-19 05:14:16,27.169716,20.0625,3.065495
cc:db:a7:92:ba:d0,2025-11-19 05:14:06,27.369965,20.0625,3.066623
cc:db:a7:92:ba:d0,2025-11-19 05:13:56,27.189255,20.0625,3.066945
cc:db:a7:92:ba:d0,2025-11-19 05:13:31,27.242977,20.0625,3.065172
cc:db:a7:92:ba:d0,2025-11-19 05:13:21,27.387058,20.0625,3.065978
cc:db:a7:92:ba:d0,2025-11-19 05:13:11,27.125763,20.0625,3.064689
cc:db:a7:92:ba:d0,2025-11-19 05:13:01,27.355312,20.0625,3.066945
cc:db:a7:92:ba:d0,2025-11-19 05:12:51,27.335775,20.0625,3.067106
cc:db:a7:92:ba:d0,2025-11-19 05:12:41,27.374846,20.0625,3.059531
cc:db:a7:92:ba:d0,2025-11-19 05:12:31,27.340656,20.0625,3.065655
cc:db:a7:92:ba:d0,2025-11-19 05:12:21,27.130646,20.0625,3.067106
cc:db:a7:92:ba:d0,2025-11-19 05:12:11,27.147739,20.0625,3.066461
cc:db:a7:92:ba:d0,2025-11-19 05:12:01,27.111113,20.0625,3.06759
cc:db:a7:92:ba:d0,2025-11-19 05:11:51,27.174604,20.0625,3.065978
cc:db:a7:92:ba:d0,2025-11-19 05:11:41,27.29426,20.0625,3.066945
cc:db:a7:92:ba:d0,2025-11-19 05:11:16,27.184374,20.0625,3.06485
cc:db:a7:92:ba:d0,2025-11-19 05:11:06,27.186811,20.0625,3.065333
cc:db:a7:92:ba:d0,2025-11-19 05:10:56,27.181929,20.0625,3.068396
cc:db:a7:92:ba:d0,2025-11-19 05:10:46,27.145296,20.0625,3.067912
cc:db:a7:92:ba:d0,2025-11-19 05:10:36,27.08913,20.0625,3.068396
cc:db:a7:92:ba:d0,2025-11-19 05:10:26,27.291817,20.0625,3.067751
cc:db:a7:92:ba:d0,2025-11-19 05:10:16,27.24542,20.0625,3.065655
cc:db:a7:92:ba:d0,2025-11-19 05:10:06,27.223444,20.0625,3.06485
cc:db:a7:92:ba:d0,2025-11-19 05:09:56,27.479851,20.0625,3.067106
cc:db:a7:92:ba:d0,2025-11-19 05:09:46,27.299149,20.0625,3.068234
cc:db:a7:92:ba:d0,2025-11-19 05:09:36,27.106226,20.0625,3.066784
cc:db:a7:92:ba:d0,2025-11-19 05:09:26,27.130646,20.0625,3.069201
cc:db:a7:92:ba:d0,2025-11-19 05:09:01,27.203905,20.0625,3.063238
cc:db:a7:92:ba:d0,2025-11-19 05:08:51,27.260071,20.0625,3.06759
cc:db:a7:92:ba:d0,2025-11-19 05:08:41,27.396828,20.0625,3.064366
cc:db:a7:92:ba:d0,2025-11-19 05:08:31,27.133089,20.0625,3.06759
cc:db:a7:92:ba:d0,2025-11-19 05:08:21,27.184374,20.0625,3.064366
cc:db:a7:92:ba:d0,2025-11-19 05:08:11,27.125763,20.0625,3.066623
cc:db:a7:92:ba:d0,2025-11-19 05:08:01,27.152628,20.0625,3.067751
cc:db:a7:92:ba:d0,2025-11-19 05:07:51,27.184374,20.0625,3.065655
cc:db:a7:92:ba:d0,2025-11-19 05:07:41,27.589745,20.0625,3.065495
cc:db:a7:92:ba:d0,2025-11-19 05:07:31,27.135532,20.0625,3.067106
cc:db:a7:92:ba:d0,2025-11-19 05:07:21,27.323568,20.0625,3.066784
cc:db:a7:92:ba:d0,2025-11-19 05:07:11,27.177048,20.125,3.065172
cc:db:a7:92:ba:d0,2025-11-19 05:06:45,27.369965,20.0625,3.065495
cc:db:a7:92:ba:d0,2025-11-19 05:06:35,27.208794,20.0625,3.065817
cc:db:a7:92:ba:d0,2025-11-19 05:06:25,27.550674,20.0625,3.064689
cc:db:a7:92:ba:d0,2025-11-19 05:06:15,27.120876,20.0625,3.06759
cc:db:a7:92:ba:d0,2025-11-19 05:06:05,27.133089,20.0625,3.070491
cc:db:a7:92:ba:d0,2025-11-19 05:05:55,27.186811,20.125,3.067429
cc:db:a7:92:ba:d0,2025-11-19 05:05:45,27.418804,20.0625,3.066945
cc:db:a7:92:ba:d0,2025-11-19 05:05:35,27.238094,20.125,3.065817
cc:db:a7:92:ba:d0,2025-11-19 05:05:25,27.120876,20.125,3.065655
cc:db:a7:92:ba:d0,2025-11-19 05:05:15,27.091576,20.0625,3.066784
cc:db:a7:92:ba:d0,2025-11-19 05:05:05,27.079369,20.0625,3.06759
cc:db:a7:92:ba:d0,2025-11-19 05:04:55,27.218555,20.0625,3.067106
cc:db:a7:92:ba:d0,2025-11-19 05:04:30,26.993895,20.0625,3.064528
cc:db:a7:92:ba:d0,2025-11-19 05:04:20,27.257633,20.0625,3.067106
cc:db:a7:92:ba:d0,2025-11-19 05:04:10,26.952379,20.0625,3.063883
cc:db:a7:92:ba:d0,2025-11-19 05:04:00,27.382172,20.0625,3.067912
cc:db:a7:92:ba:d0,2025-11-19 05:03:50,27.216118,20.0625,3.065011
cc:db:a7:92:ba:d0,2025-11-19 05:03:40,27.199024,20.0625,3.066139
cc:db:a7:92:ba:d0,2025-11-19 05:03:30,27.221001,20.0625,3.067912
cc:db:a7:92:ba:d0,2025-11-19 05:03:20,27.23077,20.125,3.066461
cc:db:a7:92:ba:d0,2025-11-19 05:03:10,27.211231,20.125,3.067751
cc:db:a7:92:ba:d0,2025-11-19 05:03:00,27.147739,20.0625,3.067106
